BrandID,PhotoID,PostURL,PhotoURL,PostDate,PostTime,DownloadDate,Type,Like,LikeAlbum,Comments,Comments_album,NumHashtags,Content,ContentWithoutLink,,1SNS,2brand,3model,31number,32face,33body,34modelposition,4background,5text,51words,52,53textposition,54promotingmessa,6brandname,61brandexpose,62,63brandposition,64brandvisib,65partofprod,66whproduct,7logo,71logoexposure,72,73logoposition,74logotype,75logovisib,76logopartofprod,8product,81productexpose,82,83productposition,9,10angle,11,12hashtag,12_1number,12_2_1content,12_2_2,12_2_3,12_2_4,12_2_5,12_2_6,13text,ContentWithoutLink2,13_2promo,13_3link
1,21,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2024025447835698/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/26165324_2024025447835698_8119589715592690903_n.jpg?_nc_cat=0&oh=3c1b55ced559357d3a8644962c4b8391&oe=5BB28430,2017-12-30,10:00,2018-05-26,PICTURE,379,,17,,0,A New Year's special collection - dress up with these picks: http://hm.info/1aeto,A New Year's special collection - dress up with these picks: ,,1,1,1,5,1,1,"1,2,3,4,5,6,7,8,9",2,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,A New Year's special collection - dress up with these picks: ,1,1
1,22,https://www.facebook.com/hmtheus/photos/ms.c.eJxFy8EJADEMA7CNiu2kJN5~;sVLCXb8CCQqD4epsIpYGMi7A~;qHIZuqBB~_qDrSk4zWQQ4g~-~-.bps.a.2023901381181438.1073742300.1500573333514248/2023901397848103/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/26001177_2023901397848103_3507059039045852335_n.jpg?_nc_cat=0&oh=29aed3d16ef81afb8fa6f9d70886bf82&oe=5BB5CA1F,2017-12-30,2:45,2018-05-26,PICTURE,1,96,0,6,1,"Master simple and genius styling tricks with help from blogger #SophiaRoe! 

More here: http://hm.info/1adhi","Master simple and genius styling tricks with help from blogger #SophiaRoe! 

More here: http://hm.info/1adhi",,1,1,1,1,1,1,"2,4,5,6,7",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,4,5,6,8",,3,,2,,,,,,,,1,"Master simple and genius styling tricks with help from blogger #SophiaRoe! 

More here: ",2,1
1,23,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2023388404566069/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/26047355_2023388404566069_4197705047369310645_n.jpg?_nc_cat=0&oh=56cf7716ac3446c8e797f35a5c3f7a0b&oe=5BC390DC,2017-12-29,4:30,2018-05-26,PICTURE,317,,6,,0,"Treat yourself to new fashion sensations in stores and online!

Shop here: http://hm.info/1aele","Treat yourself to new fashion sensations in stores and online!

Shop here: http://hm.info/1aele",,1,1,2,,,,,1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"Treat yourself to new fashion sensations in stores and online!

Shop here: ",1,1
1,24,https://www.facebook.com/hmtheus/videos/2019626304942279/,https://m.facebook.com/story.php?story_fbid=2019626304942279&id=1500573333514248&_rdr,2017-12-28,7:00,2018-05-26,VIDEO,68,,1,,0,"Nail New Year's Eve beauty with golden glimmer, silver shine and peachy pink! 

Learn the how-to here: http://hm.info/1ad82","Nail New Year's Eve beauty with golden glimmer, silver shine and peachy pink! 

Learn the how-to here: http://hm.info/1ad82",,1,1,1,1,1,2,"1,2,3,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,2,,"8,9",,3,,2,,,,,,,,1,"Nail New Year's Eve beauty with golden glimmer, silver shine and peachy pink! 

Learn the how-to here: ",2,1
1,25,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2022366904668219/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/26047254_2022366904668219_6479404344799832072_n.jpg?_nc_cat=0&oh=e331a29044d0864ba5e571b913784390&oe=5B78D440,2017-12-27,8:00,2018-05-26,PICTURE,287,,6,,0,"The countdown to New Year's Eve is on! 

Shop these styles: http://hm.info/1ae02","The countdown to New Year's Eve is on! 

Shop these styles: http://hm.info/1ae02",,1,1,2,,,,,1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"The countdown to New Year's Eve is on! 

Shop these styles: ",1,1
1,26,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2022260194678890/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25659414_2022260194678890_1103874180240964169_n.jpg?_nc_cat=0&oh=5454e01d83fb39c5c63892b1fc694006&oe=5BB4CC0F,2017-12-27,1:50,2018-05-26,PICTURE,121,,17,,0,Don't miss out! Shop up to 70% off new styles added: http://hm.info/1adz4,Don't miss out! Shop up to 70% off new styles added: ,,1,1,1,1,1,1,"1,2,3,4,5,6,7,8,9",3,1,24,,"4,5,6,7,8",1,1,1,,9,2,2,,1,1,,9,2,2,2,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,Don't miss out! Shop up to 70% off new styles added: ,1,1
1,27,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2022182544686655/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/26055594_2022182544686655_2582263217971870833_n.jpg?_nc_cat=0&oh=72e1e33f0ac091ba9bcebb2e68e41b98&oe=5BB1EEFE,2017-12-26,23:00,2018-05-26,PICTURE,125,,7,,0,"It's all fun and games with our new arrivals for H&M kids!

Shop in stores and online now: http://hm.info/1ady9
","It's all fun and games with our new arrivals for H&M kids!

Shop in stores and online now: http://hm.info/1ady9
",,1,1,2,,,,,1,2,,,,,1,1,,2,1,1,6,1,1,,2,2,1,1,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"It's all fun and games with our new arrivals for H&M kids!

Shop in stores and online now: 
",1,1
1,28,https://www.facebook.com/hmtheus/videos/2020156564889253/,https://m.facebook.com/story.php?story_fbid=2020156564889253&id=1500573333514248&_rdr,2017-12-26,0:00,2018-05-26,VIDEO,280,,11,,0,"From our family to yours, Happy Holidays!","From our family to yours, Happy Holidays!",,1,1,2,,,,,1,2,,,,,2,,,,,,,2,,,,,,,2,,,,,3,,2,,,,,,,,1,"From our family to yours, Happy Holidays!",2,2
1,29,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2021287084776201/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25592036_2021287084776201_2946263046273838516_n.jpg?_nc_cat=0&oh=5703c77a52ada0ebbaca8532777793a2&oe=5B77DC0E,12/25/017,4:00,2018-05-26,PICTURE,209,,4,,0,"The perfect last minute gift? Our E-Gift Cards!

Gift here: http://hm.info/1adrs","The perfect last minute gift? Our E-Gift Cards!

Gift here: http://hm.info/1adrs",,1,1,2,,,,,1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"The perfect last minute gift? Our E-Gift Cards!

Gift here: ",2,1
1,30,https://www.facebook.com/hmtheus/photos/ms.c.eJxFzNENwDAIA9GNKmwgJvsvVomW5PdJdzQCLrDASLeHPxQiVVkDRGgDdUEfcMDRSeSB1VNbA8FOlg7sTqgXJiEa~;w~-~-.bps.a.2021137114791198.1073742298.1500573333514248/2021137128124530/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25591807_2021137128124530_4051884026990089038_n.jpg?_nc_cat=0&oh=6389142ff196469459ccd152561715fc&oe=5B85F9CB,2017-12-24,23:00,2018-05-26,PICTURE,1,80,1,4,0,"The best thing to do when it's cold outside? Wear something warm and bright then play with some friends! 

Shop new arrivals: http://hm.info/1ad3b","The best thing to do when it's cold outside? Wear something warm and bright then play with some friends! 

Shop new arrivals: http://hm.info/1ad3b",,1,1,1,1,1,1,"2,3,5,6,8,9",2,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,3,5,6,7,8,9",,3,,2,,,,,,,,1,"The best thing to do when it's cold outside? Wear something warm and bright then play with some friends! 

Shop new arrivals: ",1,1
1,31,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2020743464830563/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25552079_2020743464830563_8592939445832997647_n.jpg?_nc_cat=0&oh=2f6e130aaba77f4ad549f6d36b4116ed&oe=5B8500BD,2017-12-24,10:00,2018-05-26,PICTURE,209,,5,,0,"We're holiday chic in these party styles!

Dress up now: http://hm.info/1adnb","We're holiday chic in these party styles!

Dress up now: http://hm.info/1adnb",,1,1,1,4,1,1,"1,2,3,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,4,,2,,,,,,,,1,"We're holiday chic in these party styles!

Dress up now: ",1,1
1,32,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2020632961508280/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25591655_2020632961508280_6622798978563955248_n.jpg?_nc_cat=0&oh=b4687ef86a3f9fd5f27fcc68414dfb4b&oe=5BC10F57,2017-12-24,4:00,2018-05-26,PICTURE,616,,43,,0,"Picture perfect for holiday memories! ✨

Shop from H&M kids: http://hm.info/1admu","Picture perfect for holiday memories! ✨

Shop from H&M kids: http://hm.info/1admu",,1,1,2,,,,,1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"Picture perfect for holiday memories! ✨

Shop from H&M kids: ",1,1
1,33,https://www.facebook.com/hmtheus/photos/ms.c.eJxFysENgDAMA8CNUOLEtbP~;YkiFwvd0CETQoFHo1IUX9AAPVLZnQv6g94gflFxUzYG1R8k3BBsUPQ~-~-.bps.a.2020058254899084.1073742297.1500573333514248/2020058258232417/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25550390_2020058258232417_6603242019400575993_n.jpg?_nc_cat=0&oh=fdd60a9db65b0491e0935e7edad9b120&oe=5BBE387E,2017-12-23,1:00,2018-05-26,PICTURE,8,101,0,3,0,"Dreaming of a holiday with luxe touches of gold and silver....

Shop H&M Home: http://hm.info/1acvy
","Dreaming of a holiday with luxe touches of gold and silver....

Shop H&M Home: http://hm.info/1acvy
",,1,1,2,,,,,2,2,,,,,2,,,,,,,2,,,,,,,2,,,,,3,,2,,,,,,,,1,"Dreaming of a holiday with luxe touches of gold and silver....

Shop H&M Home: 
",1,1
1,34,https://www.facebook.com/hmtheus/videos/2018566338381609/,https://m.facebook.com/story.php?story_fbid=2018566338381609&id=1500573333514248&_rdr,2017-12-22,5:00,2018-05-26,VIDEO,72,,5,,0,"Take your look from day to night with the ultimate all-in-one product. 

Meet our new Beauty Editor Makeup-Palette: http://hm.info/1ack9","Take your look from day to night with the ultimate all-in-one product. 

Meet our new Beauty Editor Makeup-Palette: http://hm.info/1ack9",,1,1,1,1,1,2,"1,2,4,5,6,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,2,,"5,6,8,9",,3,,2,,,,,,,,1,"Take your look from day to night with the ultimate all-in-one product. 

Meet our new Beauty Editor Makeup-Palette: ",2,1
1,35,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2019463354958574/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25659972_2019463354958574_9014547329405438700_n.jpg?_nc_cat=0&oh=5bc7af22b09bc2cadc2c3a53985f98a0&oe=5B7C243C,2017-12-22,0:00,2018-05-26,PICTURE,15,,8,,0,"An in store holiday gift for you! 

Receive a $10 gift card when you spend $50 or more! Valid 12/19-12/24
Find a store: http://hm.info/1ad31","An in store holiday gift for you! 

Receive a $10 gift card when you spend $50 or more! Valid 12/19-12/24
Find a store: http://hm.info/1ad31",,1,1,2,,,,,1,2,,,,,1,1,,2,2,2,,1,1,,2,2,2,2,2,,,,,3,,2,,,,,,,,1,"An in store holiday gift for you! 

Receive a $10 gift card when you spend $50 or more! Valid 12/19-12/24
Find a store: http://hm.info/1ad31",2,2
1,36,https://www.facebook.com/hmtheus/videos/10155079202535913/,https://m.facebook.com/story.php?story_fbid=10155079202535913&id=1500573333514248&_rdr,2017-12-21,8:30,2018-05-26,VIDEO,53,,4,,1,Don’t know what to give your BFF for the holidays? We asked artists Anajah Hamilton and Gabrielle Richardson for some guidance! #HMMagazine http://hm.info/19c18,Don’t know what to give your BFF for the holidays? We asked artists Anajah Hamilton and Gabrielle Richardson for some guidance! #HMMagazine ,,1,1,1,2,1,1,"1,3,4,5,6,7,8,9",2,2,,,,,2,,,,,,,2,,,,,,,1,1,,"4,5,6,7,8,9",,3,,1,1,1,1,0,0,0,0,1,Don’t know what to give your BFF for the holidays? We asked artists Anajah Hamilton and Gabrielle Richardson for some guidance! #HMMagazine ,2,1
1,37,https://www.facebook.com/hmtheus/photos/ms.c.eJw9y8EJACAMA8CNJElNifsvJoj6PTiBCwXRAJMMXWh2x8aDQqos6sM8gF~;sU8QNxBoQsg~-~-.bps.a.2019030205001889.1073742296.1500573333514248/2019030215001888/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25443267_2019030215001888_93244037945517403_n.jpg?_nc_cat=0&oh=1a596b7f3b47d6e327b888908e4312af&oe=5B8757CC,2017-12-21,2:00,2018-05-26,PICTURE,,60,,3,0,"Cozy with countryside charm - entertain with these home holiday details. 

Shop H&M home here: http://hm.info/1acim","Cozy with countryside charm - entertain with these home holiday details. 

Shop H&M home here: http://hm.info/1acim",,1,1,2,,,,,2,2,,,,,2,,,,,,,2,,,,,,,2,,,,,3,,2,,,,,,,,1,"Cozy with countryside charm - entertain with these home holiday details. 

Shop H&M home here: ",1,1
1,38,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2018923238345919/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25443335_2018923238345919_1977824974273493014_n.jpg?_nc_cat=0&oh=4afead62bf34c1c43000c57c938ae981&oe=5BB91EF5,2017-12-20,23:00,2018-05-26,PICTURE,116,,4,,0,"Get up and dress up! 

Shop more new arrivals: http://hm.info/1acsk","Get up and dress up! 

Shop more new arrivals: http://hm.info/1acsk",,1,1,2,,,,,1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"Get up and dress up! 

Shop more new arrivals: ",1,1
1,39,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2018591868379056/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25446411_2018591868379056_722417814902131926_n.jpg?_nc_cat=0&oh=5d1ff77752b32bcfe2e039613a1a9773&oe=5B795CB2,2017-12-20,8:00,2018-05-26,PICTURE,215,,7,,0,"We have pretty presents at reduced prices in stores and online!

Shop our gifts of the week now: http://hm.info/1ackl","We have pretty presents at reduced prices in stores and online!

Shop our gifts of the week now: http://hm.info/1ackl",,1,1,2,,,,,1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"We have pretty presents at reduced prices in stores and online!

Shop our gifts of the week now: ",1,1
1,40,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2018392641732312/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25507940_2018392641732312_6160589651562788533_n.jpg?_nc_cat=0&oh=0b1c3770b4c2ac8f159848e42797852d&oe=5BB94E1C,2017-12-19,23:00,2018-05-26,PICTURE,54,,12,,0,"We have a special holiday treat for you! Show this post in stores to receive a $10 H&M gift card when you spend $50 or more! Valid 12/19-12/24.

Find a store: http://hm.info/1acg9","We have a special holiday treat for you! Show this post in stores to receive a $10 H&M gift card when you spend $50 or more! Valid 12/19-12/24.

Find a store: http://hm.info/1acg9",,1,1,2,,,,,1,2,,,,,1,1,,2,2,2,,1,1,,2,2,2,2,2,,,,,3,,2,,,,,,,,1,"We have a special holiday treat for you! Show this post in stores to receive a $10 H&M gift card when you spend $50 or more! Valid 12/19-12/24.

Find a store: ",1,1
1,41,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2017157741855802/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25395741_2017157741855802_1371283811353020436_n.jpg?_nc_cat=0&oh=460c1fc5aaf5e5b8386a38d8fbd7359e&oe=5B7EBDA9,2017-12-18,6:00,2018-05-26,PICTURE,212,,11,,0,"Find your next fashionable ensemble in stores and online!

Shop new arrivals: http://hm.info/1abzm","Find your next fashionable ensemble in stores and online!

Shop new arrivals: http://hm.info/1abzm",,1,1,2,,,,,1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"Find your next fashionable ensemble in stores and online!

Shop new arrivals: ",1,1
1,42,https://www.facebook.com/hmtheus/photos/ms.c.eJwzMjA0MzUxsjQytDQ0N7Iw0TOCCphYmFoYW5pYwAXMIQKmAAKZCjg~-.bps.a.2016542865250623.1073742295.1500573333514248/2016542921917284/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25507751_2016542921917284_2135633454419222791_n.jpg?_nc_cat=0&oh=ba2c08a795e960e519b808d49f37bbb9&oe=5B804165,2017-12-17,5:00,2018-05-26,PICTURE,8,93,0,3,0,"The phrase ""too much"" does not exist in her vocabulary. 

Read more: http://hm.info/1aba7","The phrase ""too much"" does not exist in her vocabulary. 

Read more: http://hm.info/1aba7",,1,1,1,1,1,1,"1,2,4,5,7,8,9",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,4,5,7,8,9",,3,,2,,,,,,,,1,"The phrase ""too much"" does not exist in her vocabulary. 

Read more: ",2,1
1,43,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2016425861928990/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25299230_2016425861928990_5270572724396381453_n.jpg?_nc_cat=0&oh=306756bb2434e2acd5abfefb0042452d&oe=5BB7314D,2017-12-17,0:00,2018-05-26,PICTURE,113,,8,,0,"Try a minimalistic, modern and sharp feel for your next look.

Now in store and online: http://hm.info/1abu5
","Try a minimalistic, modern and sharp feel for your next look.

Now in store and online: http://hm.info/1abu5
",,1,1,2,,,,,1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"Try a minimalistic, modern and sharp feel for your next look.

Now in store and online: 
",1,1
1,44,https://www.facebook.com/hmtheus/videos/2015433715361538/,https://m.facebook.com/story.php?story_fbid=2015433715361538&id=1500573333514248&_rdr,2017-12-26,4:17,2018-05-26,VIDEO,187,,0,,1,Your Jedi approved styles right here: http://hm.info/1ab0h #TheLastJedi,Your Jedi approved styles right here:  #TheLastJedi,,1,1,1,2,2,2,"4,5,7,8",1,2,,,,,2,,,,,,,2,,,,,,,1,2,,"7,8",,2,,1,1,0,0,0,0,0,1,1,Your Jedi approved styles right here:  #TheLastJedi,1,1
1,45,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2015837135321196/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24296470_2015837135321196_6363626063912642999_n.jpg?_nc_cat=0&oh=a4d286de61c19fbfdfb0a5a7fa60a402&oe=5BC08130,2017-12-15,23:00,2018-05-26,PICTURE,165,,3,,0,"Have you seen our gifts of the week! 

Shop them in stores and online now: http://hm.info/1abjx","Have you seen our gifts of the week! 

Shop them in stores and online now: http://hm.info/1abjx",,1,1,2,,,,,1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"Have you seen our gifts of the week! 

Shop them in stores and online now: ",1,1
1,46,https://www.facebook.com/hmtheus/videos/2015398538698389/,https://m.facebook.com/story.php?story_fbid=2015398538698389&id=1500573333514248&_rdr,2017-12-15,5:56,2018-05-26,VIDEO,431,,95,,1,Our friend G-Eazy has a big annoncement for you! #GEAZYxHM,Our friend G-Eazy has a big annoncement for you! #GEAZYxHM,,1,1,1,1,1,1,"2,5,7,8,9",2,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,7,8,9",,3,,1,1,0,1,0,0,0,0,1,Our friend G-Eazy has a big annoncement for you! #GEAZYxHM,2,2
1,47,https://www.facebook.com/hmtheus/photos/ms.c.eJw9zNENREEIQtGONg7IKP039hKzzu8JXMQRjkCEIsQf~;uCBrAWm2GRpIdl17rUXhLkgH3gW~;aI3B6oXKibK1ygj0nZ9CEAebw~-~-.bps.a.2015215202050056.1073742294.1500573333514248/2015215232050053/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25353911_2015215232050053_8065704272483213818_n.jpg?_nc_cat=0&oh=63ab024932822e752804fb3f0f668e86&oe=5BC00007,2017-12-15,0:00,2018-05-26,PICTURE,10,91,0,3,0,"Dots, stripes and florals combine for an easy-to-wear look that scores high on style. 

Shop the pieces online and in stores: http://hm.info/1aaxf","Dots, stripes and florals combine for an easy-to-wear look that scores high on style. 

Shop the pieces online and in stores: http://hm.info/1aaxf",,1,1,1,1,1,1,"1,2,4,5,6,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,4,5,6,8,9",,4,,2,,,,,,,,1,"Dots, stripes and florals combine for an easy-to-wear look that scores high on style. 

Shop the pieces online and in stores: ",1,1
1,48,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2014660005438909/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25299174_2014660005438909_7038677394495270936_n.jpg?_nc_cat=0&oh=da22d3b4f306294cde4d5108cfed4781&oe=5BBA991F,2017-12-13,23:00,2018-05-26,PICTURE,94,,1,,0,"Our biggest WINTER SALE is here!

Shop up to 60% off in store and online now: http://hm.info/1aav8","Our biggest WINTER SALE is here!

Shop up to 60% off in store and online now: http://hm.info/1aav8",,1,1,1,1,1,1,"1,2,3,4,5,6,7,8,9",3,1,24,,"4,5,6,7,8",1,1,1,,9,2,2,,1,1,,9,2,2,2,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"Our biggest WINTER SALE is here!

Shop up to 60% off in store and online now: ",1,1
1,49,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2013976635507246/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/25289755_2013976635507246_6274073537995877852_n.jpg?_nc_cat=0&oh=ad99724c2af992a6f84c9488a4844cec&oe=5B76EF30,2017-12-13,8:00,2018-05-26,PICTURE,39,,4,,0,"Looking for the perfect last-minute gift? Give the gift of fashion with H&M E-Gift Cards! 

Buy E-Gift Card: http://hm.info/1aaef","Looking for the perfect last-minute gift? Give the gift of fashion with H&M E-Gift Cards! 

Buy E-Gift Card: http://hm.info/1aaef",,1,1,2,,,,,1,2,,,,,1,1,,2,2,2,,1,1,,2,2,2,2,2,,,,,3,,2,,,,,,,,1,"Looking for the perfect last-minute gift? Give the gift of fashion with H&M E-Gift Cards! 

Buy E-Gift Card: ",1,1
1,50,https://www.facebook.com/hmtheus/photos/ms.c.eJw9yMENACAIA8CNTC204v6LmUj0nkfMWESmFCxrsEO4of3DVfYsvzA7cADIpA1~_.bps.a.2013720438866199.1073742293.1500573333514248/2013720445532865/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24993406_2013720445532865_7469389182628683062_n.jpg?_nc_cat=0&oh=f509a0e3acea8903828b9cf09b064d8b&oe=5B7AA305,2017-12-12,23:00,2018-05-26,PICTURE,2,125,0,1,0,"Grey knit and tulle skirt for a romantic yet mysterious look. 

Shop in stores and online: http://hm.info/1aa3j","Grey knit and tulle skirt for a romantic yet mysterious look. 

Shop in stores and online: http://hm.info/1aa3j",,1,1,1,3,1,1,"1,2,4,5,6,7,8",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,4,5,6,7,8",,4,,2,,,,,,,,1,"Grey knit and tulle skirt for a romantic yet mysterious look. 

Shop in stores and online: ",1,1
1,51,https://www.facebook.com/hmtheus/videos/2013217502249826/,https://m.facebook.com/story.php?story_fbid=2013217502249826&id=1500573333514248&_rdr,2017-12-12,8:00,2018-05-23,VIDEO,112,,19,,0,"Our holiday wish list is here!

Get some gifting inspiration now: http://hm.info/1a9z5","Our holiday wish list is here!

Get some gifting inspiration now: http://hm.info/1a9z5",,1,1,1,1,1,2,"1,2,3,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"3,5,6,7,8,9",,1,,2,,,,,,,,1,"Our holiday wish list is here!

Get some gifting inspiration now: ",2,1
1,52,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2013213792250197/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24993579_2013213792250197_4994174885957549895_n.jpg?_nc_cat=0&_nc_eui2=AeFLLfvFgB-2WWbIdRaWxYDNfoX8IkYmIQHWdHr4Dt9UrvYPp9KYJZqOpiqgJNOOaej11m7fvRJhrn2tGS0wstxc6GcAx4aF0UF9Lsn_nJ-NQQ&oh=b623cdf7a188a497f17a142593b75cb9&oe=5B7BD931,2017-12-12,0:00,2018-05-23,PICTURE,335,,12,,0,"Our H&M Magazine editor has picked the best of our new arrivals!

Shop them here: http://hm.info/1a9z1","Our H&M Magazine editor has picked the best of our new arrivals!

Shop them here: http://hm.info/1a9z1",,1,1,2,,,,,1,2,,,,,1,1,,9,1,1,9,1,1,,9,2,1,1,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"Our H&M Magazine editor has picked the best of our new arrivals!

Shop them here: ",1,1
1,53,https://www.facebook.com/hmtheus/videos/2010951115809798/,https://m.facebook.com/story.php?story_fbid=2010951115809798&id=1500573333514248&_rdr,2017-12-11,11:00,2018-05-23,VIDEO,76,,12,,0,"Not shimmery, not matte, just something new and super-rich: http://hm.info/1a92h","Not shimmery, not matte, just something new and super-rich: ",,1,1,1,1,1,2,"1,2,3,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,2,,,,,3,,2,,,,,,,,1,"Not shimmery, not matte, just something new and super-rich: ",2,1
1,54,https://www.facebook.com/hmtheus/photos/a.1514853132086268.1073741828.1500573333514248/2012804228957820/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/24909677_2012804228957820_4810009632990613984_n.jpg?_nc_cat=0&_nc_eui2=AeGFE8saEL4EmWdbO2bzbehDtRdK3BePXnUHDI_or76jkqXAQVi_sGp-WRTIrBLPv3Af28j-diLEbmSrtbs5T7aa9JHTb4tBBNuutNfr08F83A&oh=484891d8b2f6607122a0f284006e21a3&oe=5B7C1B18,2017-12-11,6:00,2018-05-23,PICTURE,103,,6,,0,"Update with cozy knits, dresses, blouses in soft neutrals, berry shades and dashing floral prints. 

Shop the styles in store and online: http://hm.info/1a9sn","Update with cozy knits, dresses, blouses in soft neutrals, berry shades and dashing floral prints. 

Shop the styles in store and online: http://hm.info/1a9sn",,1,1,1,1,1,2,"1,2,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,1,,"4,5,6,7,8,9",,4,,2,,,,,,,,1,"Update with cozy knits, dresses, blouses in soft neutrals, berry shades and dashing floral prints. 

Shop the styles in store and online: ",1,1
